doc_id,filename,format,word_count_target,sit_ids,labels,instances,confidences,tcs,actual_file_path,actual_word_count,docx_path,pdf_path,eml_path,attachments,postprocessed_at
72,doc_00072_chat.txt,chat,1079,SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC,FP;FP;TP;TP;TP,9;6;3;8;3,Medium;Medium;Medium;High;Medium,IP;HR;Tax;Healthcare,output/files\doc_00072_chat.txt,1085.0,output\files\doc_00072_chat.docx,output\files\doc_00072_chat.pdf,,,2025-11-03T11:28:03.905441Z
73,doc_00073_chat.txt,chat,2338,SIT_HR_TC,TP,10,High,HR,output/files\doc_00073_chat.txt,2343.0,output\files\doc_00073_chat.docx,output\files\doc_00073_chat.pdf,,,2025-11-03T11:28:03.964425Z
74,doc_00074_email_with_attachment.txt,email_with_attachment,509,SIT_INVOICE_TC,TP,1,Low,Finance,output/files\doc_00074_email_with_attachment.txt,529.0,output\files\doc_00074_email_with_attachment.docx,output\files\doc_00074_email_with_attachment.pdf,output\files\doc_00074_email_with_attachment.eml,output\files\doc_00074_email_with_attachment_attachment.xlsx,2025-11-03T11:28:04.055435Z
75,doc_00075_pdf.txt,pdf,3352,SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC,TP;TP;TP;FP;TP;TP;FP;TP,20;15;1;6;5;3;4;6,High;High;Low;Medium;Medium;Medium;Medium;High,IP;Legal;HR;Finance,output/files\doc_00075_pdf.txt,3367.0,output\files\doc_00075_pdf.docx,output\files\doc_00075_pdf.pdf,,,2025-11-03T11:28:04.122442Z
76,doc_00076_pdf.txt,pdf,951,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC,FP;FP;TP;FP;FP,1;1;1;7;11,Low;Low;Low;Medium;Medium,Finance;Legal;HR;Project;Software;IP,output/files\doc_00076_pdf.txt,962.0,output\files\doc_00076_pdf.docx,output\files\doc_00076_pdf.pdf,,,2025-11-03T11:28:04.171294Z
77,doc_00077_email.txt,email,1052,SIT_WIRE_TRANSFER_TC;SIT_SOW_TC,TP;FP,1;1,Low;Low,Finance;Project,output/files\doc_00077_email.txt,1058.0,output\files\doc_00077_email.docx,output\files\doc_00077_email.pdf,output\files\doc_00077_email.eml,,2025-11-03T11:28:04.228311Z
78,doc_00078_document.txt,document,1486,SIT_CCN;SIT_SSN;SIT_ITIN,FP;FP;FP,1;4;1,Low;Medium;Low,Tax;HR;Finance,output/files\doc_00078_document.txt,1487.0,output\files\doc_00078_document.docx,output\files\doc_00078_document.pdf,,,2025-11-03T11:28:04.280302Z
79,doc_00079_email.txt,email,3595,SIT_PASSPORT_US_UK,FP,9,Medium,HR;Travel,output/files\doc_00079_email.txt,3602.0,output\files\doc_00079_email.docx,output\files\doc_00079_email.pdf,output\files\doc_00079_email.eml,,2025-11-03T11:28:04.352304Z
80,doc_00080_email_with_attachment.txt,email_with_attachment,739,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA,TP;TP;FP,4;8;8,Medium;High;Medium,HR;Finance,output/files\doc_00080_email_with_attachment.txt,749.0,output\files\doc_00080_email_with_attachment.docx,output\files\doc_00080_email_with_attachment.pdf,output\files\doc_00080_email_with_attachment.eml,output\files\doc_00080_email_with_attachment_attachment.xlsx,2025-11-03T11:28:04.445277Z
81,doc_00081_pdf.txt,pdf,564,SIT_DEA,FP,5,Medium,Healthcare,output/files\doc_00081_pdf.txt,590.0,output\files\doc_00081_pdf.docx,output\files\doc_00081_pdf.pdf,,,2025-11-03T11:28:04.486928Z
82,doc_00082_pdf.txt,pdf,879,SIT_EU_DEBIT;SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER,FP;TP;FP;TP;TP;FP;FP;TP;TP,1;1;1;4;5;5;1;1;4,Low;Low;Low;Medium;Medium;Medium;Low;Low;Medium,Tax;HR;Finance;Healthcare,output/files\doc_00082_pdf.txt,883.0,output\files\doc_00082_pdf.docx,output\files\doc_00082_pdf.pdf,,,2025-11-03T11:28:04.533686Z
83,doc_00083_chat.txt,chat,907,SIT_CAN_HEALTH;SIT_AUS_DRIVER,FP;FP,1;5,Low;Medium,HR;Healthcare,output/files\doc_00083_chat.txt,909.0,output\files\doc_00083_chat.docx,output\files\doc_00083_chat.pdf,,,2025-11-03T11:28:04.580694Z
84,doc_00084_document.txt,document,717,SIT_AUS_PASSPORT,TP,9,High,Travel,output/files\doc_00084_document.txt,738.0,output\files\doc_00084_document.docx,output\files\doc_00084_document.pdf,,,2025-11-03T11:28:04.625695Z
85,doc_00085_email_with_attachment.txt,email_with_attachment,1387,SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN;SIT_BR_CPF;SIT_BR_RG,FP;TP;FP;TP;FP;TP;FP,1;3;5;8;10;7;3,Low;Medium;Medium;High;Medium;High;Medium,Finance;HR;Travel;Healthcare;Tax;IP,output/files\doc_00085_email_with_attachment.txt,1389.0,output\files\doc_00085_email_with_attachment.docx,output\files\doc_00085_email_with_attachment.pdf,output\files\doc_00085_email_with_attachment.eml,output\files\doc_00085_email_with_attachment_attachment.xlsx,2025-11-03T11:28:04.728696Z
86,doc_00086_email.txt,email,678,SIT_UK_NINO,TP,10,High,Tax;HR,output/files\doc_00086_email.txt,696.0,output\files\doc_00086_email.docx,output\files\doc_00086_email.pdf,output\files\doc_00086_email.eml,,2025-11-03T11:28:04.764701Z
87,doc_00087_document.txt,document,959,SIT_FR_INSEE,FP,5,Medium,HR;Healthcare,output/files\doc_00087_document.txt,993.0,output\files\doc_00087_document.docx,output\files\doc_00087_document.pdf,,,2025-11-03T11:28:04.812703Z
88,doc_00088_document.txt,document,1158,SIT_IP;SIT_HEALTHCARE_TC,TP;FP,1;10,Low;Medium,IP;Healthcare,output/files\doc_00088_document.txt,1160.0,output\files\doc_00088_document.docx,output\files\doc_00088_document.pdf,,,2025-11-03T11:28:04.861704Z
89,doc_00089_email.txt,email,1229,SIT_HEALTH_FORMS,TP,5,Medium,Healthcare,output/files\doc_00089_email.txt,1235.0,output\files\doc_00089_email.docx,output\files\doc_00089_email.pdf,output\files\doc_00089_email.eml,,2025-11-03T11:28:04.921688Z
90,doc_00090_pdf.txt,pdf,1139,SIT_TAX_TC,TP,3,Medium,Tax,output/files\doc_00090_pdf.txt,1155.0,output\files\doc_00090_pdf.docx,output\files\doc_00090_pdf.pdf,,,2025-11-03T11:28:04.970703Z
91,doc_00091_email_with_attachment.txt,email_with_attachment,3895,SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC,TP;TP;FP,4;3;1,Medium;Medium;Low,HR;Finance,output/files\doc_00091_email_with_attachment.txt,3912.0,output\files\doc_00091_email_with_attachment.docx,output\files\doc_00091_email_with_attachment.pdf,output\files\doc_00091_email_with_attachment.eml,output\files\doc_00091_email_with_attachment_attachment.xlsx,2025-11-03T11:28:05.089695Z
92,doc_00092_email_with_attachment.txt,email_with_attachment,3113,SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC,TP;TP;FP;TP,9;4;1;1,High;Medium;Low;Low,Legal;HR;Finance,output/files\doc_00092_email_with_attachment.txt,3127.0,output\files\doc_00092_email_with_attachment.docx,output\files\doc_00092_email_with_attachment.pdf,output\files\doc_00092_email_with_attachment.eml,output\files\doc_00092_email_with_attachment_attachment.xlsx,2025-11-03T11:28:05.196703Z
93,doc_00093_pdf.txt,pdf,1256,SIT_SOURCE_CODE_TC,FP,1,Low,IP,output/files\doc_00093_pdf.txt,1272.0,output\files\doc_00093_pdf.docx,output\files\doc_00093_pdf.pdf,,,2025-11-03T11:28:05.247703Z
94,doc_00094_document.txt,document,1367,SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC,TP;TP;TP;FP;FP;FP,19;1;4;8;5;1,High;Low;Medium;Medium;Medium;Low,Finance;Legal;Project;Software;IP,output/files\doc_00094_document.txt,1378.0,output\files\doc_00094_document.docx,output\files\doc_00094_document.pdf,,,2025-11-03T11:28:05.298693Z
95,doc_00095_email.txt,email,2580,SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC;SIT_SOW_TC,TP;TP;FP,1;5;10,Low;Medium;Medium,HR;Finance;Project,output/files\doc_00095_email.txt,2584.0,output\files\doc_00095_email.docx,output\files\doc_00095_email.pdf,output\files\doc_00095_email.eml,,2025-11-03T11:28:05.361699Z
96,doc_00096_email.txt,email,849,SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US;SIT_DRIVER_US,FP;TP;FP;FP;TP;TP,1;8;3;4;6;4,Low;High;Medium;Medium;High;Medium,Travel;Tax;HR;Finance,output/files\doc_00096_email.txt,854.0,output\files\doc_00096_email.docx,output\files\doc_00096_email.pdf,output\files\doc_00096_email.eml,,2025-11-03T11:28:05.419687Z
97,doc_00097_chat.txt,chat,953,SIT_ABA;SIT_DEA;SIT_EU_DEBIT,FP;FP;FP,3;1;1,Medium;Low;Low,Finance;Healthcare,output/files\doc_00097_chat.txt,953.0,output\files\doc_00097_chat.docx,output\files\doc_00097_chat.pdf,,,2025-11-03T11:28:05.465694Z
98,doc_00098_pdf.txt,pdf,1183,SIT_ICD10;SIT_ICD9;SIT_SWIFT,TP;FP;TP,1;1;5,Low;Low;Medium,Finance;Healthcare,output/files\doc_00098_pdf.txt,1189.0,output\files\doc_00098_pdf.docx,output\files\doc_00098_pdf.pdf,,,2025-11-03T11:28:05.514694Z
99,doc_00099_document.txt,document,1468,SIT_CAN_SIN,TP,3,Medium,Tax;HR,output/files\doc_00099_document.txt,1470.0,output\files\doc_00099_document.docx,output\files\doc_00099_document.pdf,,,2025-11-03T11:28:05.564706Z
100,doc_00100_chat.txt,chat,970,SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH,TP;TP;TP;FP;TP,1;3;10;4;6,Low;Medium;High;Medium;High,HR;Tax;Finance;Healthcare,output/files\doc_00100_chat.txt,973.0,output\files\doc_00100_chat.docx,output\files\doc_00100_chat.pdf,,,2025-11-03T11:28:05.609694Z
101,doc_00101_email.txt,email,1036,SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC,TP;TP;TP;FP;FP;FP,5;1;1;5;1;1,Medium;Low;Low;Medium;Low;Low,Finance;HR;Travel;Healthcare;IP,output/files\doc_00101_email.txt,1050.0,output\files\doc_00101_email.docx,output\files\doc_00101_email.pdf,output\files\doc_00101_email.eml,,2025-11-03T11:28:05.673698Z
102,doc_00102_email.txt,email,1731,SIT_IBAN;SIT_BR_CPF;SIT_BR_RG,FP;FP;FP,1;1;3,Low;Low;Medium,Tax;HR;Finance,output/files\doc_00102_email.txt,1735.0,output\files\doc_00102_email.docx,output\files\doc_00102_email.pdf,output\files\doc_00102_email.eml,,2025-11-03T11:28:05.729686Z
103,doc_00103_document.txt,document,1139,SIT_UK_NINO;SIT_FR_INSEE;SIT_IP;SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC,FP;TP;FP;TP;TP;TP,1;1;6;9;5;20,Low;Low;Medium;High;Medium;High,IP;Tax;HR;Healthcare,output/files\doc_00103_document.txt,1154.0,output\files\doc_00103_document.docx,output\files\doc_00103_document.pdf,,,2025-11-03T11:28:05.777694Z
104,doc_00104_document.txt,document,3803,SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC,TP;TP;TP;FP;TP;FP,4;1;1;1;1;1,Medium;Low;Low;Low;Low;Low,Legal;HR;Finance,output/files\doc_00104_document.txt,3807.0,output\files\doc_00104_document.docx,output\files\doc_00104_document.pdf,,,2025-11-03T11:28:05.850705Z
105,doc_00105_email.txt,email,2366,SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC;SIT_SOFTWARE_DEV_TC,TP;FP;FP;TP;TP;FP,5;5;1;1;1;1,Medium;Medium;Low;Low;Low;Low,IP;Legal;Finance;Software,output/files\doc_00105_email.txt,2386.0,output\files\doc_00105_email.docx,output\files\doc_00105_email.pdf,output\files\doc_00105_email.eml,,2025-11-03T11:28:05.923687Z
106,doc_00106_chat.txt,chat,662,SIT_PROJECT_DOCS_TC,FP,19,Medium,Project,output/files\doc_00106_chat.txt,696.0,output\files\doc_00106_chat.docx,output\files\doc_00106_chat.pdf,,,2025-11-03T11:28:05.968694Z
107,doc_00107_document.txt,document,1463,SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC,TP;TP;TP,10;4;1,High;Medium;Low,HR;Finance,output/files\doc_00107_document.txt,1464.0,output\files\doc_00107_document.docx,output\files\doc_00107_document.pdf,,,2025-11-03T11:28:06.020683Z
108,doc_00108_document.txt,document,3044,SIT_SOW_TC;SIT_CCN;SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK;SIT_BANK_US,FP;TP;FP;FP;FP;FP,3;3;1;3;15;4,Medium;Medium;Low;Medium;Medium;Medium,Finance;HR;Travel;Project;Tax,output/files\doc_00108_document.txt,3058.0,output\files\doc_00108_document.docx,output\files\doc_00108_document.pdf,,,2025-11-03T11:28:06.085694Z
109,doc_00109_email_with_attachment.txt,email_with_attachment,684,SIT_DRIVER_US,FP,3,Medium,HR,output/files\doc_00109_email_with_attachment.txt,686.0,output\files\doc_00109_email_with_attachment.docx,output\files\doc_00109_email_with_attachment.pdf,output\files\doc_00109_email_with_attachment.eml,output\files\doc_00109_email_with_attachment_attachment.xlsx,2025-11-03T11:28:06.176688Z
110,doc_00110_chat.txt,chat,454,SIT_ABA;SIT_DEA;SIT_EU_DEBIT,TP;TP;FP,13;6;5,High;High;Medium,Finance;Healthcare,output/files\doc_00110_chat.txt,456.0,output\files\doc_00110_chat.docx,output\files\doc_00110_chat.pdf,,,2025-11-03T11:28:06.218694Z
111,doc_00111_document.txt,document,744,SIT_ICD10;SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN,TP;TP;FP;TP;FP;TP,3;5;1;5;20;9,Medium;Medium;Low;Medium;Medium;High,Tax;HR;Finance;Healthcare,output/files\doc_00111_document.txt,771.0,output\files\doc_00111_document.docx,output\files\doc_00111_document.pdf,,,2025-11-03T11:28:06.263703Z
112,doc_00112_document.txt,document,1432,SIT_CAN_PHIN;SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC;SIT_IBAN,FP;FP;TP;TP;FP;FP;TP;FP;TP;TP,1;4;1;3;7;1;3;3;8;4,Low;Medium;Low;Medium;Medium;Low;Medium;Medium;High;Medium,Finance;HR;Travel;Healthcare;IP,output/files\doc_00112_document.txt,1440.0,output\files\doc_00112_document.docx,output\files\doc_00112_document.pdf,,,2025-11-03T11:28:06.314381Z
113,doc_00113_chat.txt,chat,539,SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE;SIT_IP,FP;FP;FP;TP;FP,4;1;3;1;1,Medium;Low;Medium;Low;Low,IP;Tax;HR;Healthcare,output/files\doc_00113_chat.txt,557.0,output\files\doc_00113_chat.docx,output\files\doc_00113_chat.pdf,,,2025-11-03T11:28:06.355382Z
114,doc_00114_document.txt,document,747,SIT_HEALTHCARE_TC;SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC;SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC,FP;FP;FP;TP;FP;TP;TP;TP;TP;FP,1;3;1;1;4;1;1;9;9;1,Low;Medium;Low;Low;Medium;Low;Low;High;High;Low,Finance;Legal;HR;Healthcare;Tax,output/files\doc_00114_document.txt,769.0,output\files\doc_00114_document.docx,output\files\doc_00114_document.pdf,,,2025-11-03T11:28:06.401381Z
115,doc_00115_chat.txt,chat,1180,SIT_SOURCE_CODE_TC,TP,5,Medium,IP,output/files\doc_00115_chat.txt,1203.0,output\files\doc_00115_chat.docx,output\files\doc_00115_chat.pdf,,,2025-11-03T11:28:06.461381Z
116,doc_00116_email.txt,email,882,SIT_BUDGET_TC;SIT_IP_TC;SIT_MA_TC,TP;FP;TP,5;3;5,Medium;Medium;Medium,IP;Legal;Finance,output/files\doc_00116_email.txt,894.0,output\files\doc_00116_email.docx,output\files\doc_00116_email.pdf,output\files\doc_00116_email.eml,,2025-11-03T11:28:06.509389Z
117,doc_00117_document.txt,document,2260,SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC;SIT_LOAN_AGREEMENTS_TC;SIT_WIRE_TRANSFER_TC,FP;FP;FP;TP;TP,1;5;1;5;9,Low;Medium;Low;Medium;High,Finance;HR;Project;Software;IP,output/files\doc_00117_document.txt,2265.0,output\files\doc_00117_document.docx,output\files\doc_00117_document.pdf,,,2025-11-03T11:28:06.567383Z
118,doc_00118_chat.txt,chat,537,SIT_SOW_TC;SIT_CCN;SIT_SSN;SIT_ITIN,FP;TP;TP;FP,11;1;1;5,Medium;Low;Low;Medium,Tax;HR;Finance;Project,output/files\doc_00118_chat.txt,567.0,output\files\doc_00118_chat.docx,output\files\doc_00118_chat.pdf,,,2025-11-03T11:28:06.611391Z
119,doc_00119_chat.txt,chat,1419,SIT_PASSPORT_US_UK,FP,1,Low,HR;Travel,output/files\doc_00119_chat.txt,1428.0,output\files\doc_00119_chat.docx,output\files\doc_00119_chat.pdf,,,2025-11-03T11:28:06.661390Z
120,doc_00120_email.txt,email,828,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA;SIT_EU_DEBIT,FP;TP;FP;TP;TP,9;1;5;1;3,Medium;Low;Medium;Low;Medium,HR;Finance;Healthcare,output/files\doc_00120_email.txt,832.0,output\files\doc_00120_email.docx,output\files\doc_00120_email.pdf,output\files\doc_00120_email.eml,,2025-11-03T11:28:06.721375Z
121,doc_00121_email.txt,email,936,SIT_ICD10,FP,1,Low,Healthcare,output/files\doc_00121_email.txt,936.0,output\files\doc_00121_email.docx,output\files\doc_00121_email.pdf,output\files\doc_00121_email.eml,,2025-11-03T11:28:06.768393Z
122,doc_00122_chat.txt,chat,1122,SIT_ICD9;SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN,TP;FP;FP;FP;FP,8;5;12;5;3,High;Medium;Medium;Medium;Medium,Tax;HR;Finance;Healthcare,output/files\doc_00122_chat.txt,1123.0,output\files\doc_00122_chat.docx,output\files\doc_00122_chat.pdf,,,2025-11-03T11:28:06.814325Z
123,doc_00123_pdf.txt,pdf,1472,SIT_CAN_PHIN,TP,8,High,Healthcare,output/files\doc_00123_pdf.txt,1480.0,output\files\doc_00123_pdf.docx,output\files\doc_00123_pdf.pdf,,,2025-11-03T11:28:06.865042Z
124,doc_00124_email_with_attachment.txt,email_with_attachment,1281,SIT_CAN_DRIVER,TP,4,Medium,HR,output/files\doc_00124_email_with_attachment.txt,1302.0,output\files\doc_00124_email_with_attachment.docx,output\files\doc_00124_email_with_attachment.pdf,output\files\doc_00124_email_with_attachment.eml,output\files\doc_00124_email_with_attachment_attachment.xlsx,2025-11-03T11:28:06.963825Z
125,doc_00125_email.txt,email,1293,SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT,TP;FP;TP,3;1;5,Medium;Low;Medium,HR;Travel;Healthcare,output/files\doc_00125_email.txt,1293.0,output\files\doc_00125_email.docx,output\files\doc_00125_email.pdf,output\files\doc_00125_email.eml,,2025-11-03T11:28:07.014827Z
126,doc_00126_document.txt,document,3763,SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC,FP;FP;TP;TP,1;3;1;6,Low;Medium;Low;High,Travel;IP;Finance;Healthcare,output/files\doc_00126_document.txt,3768.0,output\files\doc_00126_document.docx,output\files\doc_00126_document.pdf,,,2025-11-03T11:28:07.085823Z
127,doc_00127_document.txt,document,1405,SIT_IBAN;SIT_BR_CPF;SIT_BR_RG;SIT_UK_NINO;SIT_FR_INSEE;SIT_IP,TP;FP;FP;FP;FP;FP,4;7;3;7;1;5,Medium;Medium;Medium;Medium;Low;Medium,Finance;HR;Healthcare;Tax;IP,output/files\doc_00127_document.txt,1428.0,output\files\doc_00127_document.docx,output\files\doc_00127_document.pdf,,,2025-11-03T11:28:07.134825Z
128,doc_00128_email.txt,email,1287,SIT_HEALTHCARE_TC,TP,9,High,Healthcare,output/files\doc_00128_email.txt,1302.0,output\files\doc_00128_email.docx,output\files\doc_00128_email.pdf,output\files\doc_00128_email.eml,,2025-11-03T11:28:07.197825Z
129,doc_00129_pdf.txt,pdf,2072,SIT_HEALTH_FORMS;SIT_TAX_TC;SIT_HR_TC;SIT_INVOICE_TC,TP;TP;TP;FP,1;5;10;1,Low;Medium;High;Low,HR;Tax;Finance;Healthcare,output/files\doc_00129_pdf.txt,2078.0,output\files\doc_00129_pdf.docx,output\files\doc_00129_pdf.pdf,,,2025-11-03T11:28:07.253823Z
130,doc_00130_email_with_attachment.txt,email_with_attachment,1094,SIT_EMP_INSURANCE_TC;SIT_LEGAL_TC;SIT_AGREEMENTS_TC;SIT_DISCIPLINARY_TC;SIT_FINANCE_TC;SIT_SOURCE_CODE_TC;SIT_BUDGET_TC,FP;TP;FP;FP;TP;TP;FP,4;1;1;6;5;5;3,Medium;Low;Low;Medium;Medium;Medium;Medium,IP;Legal;HR;Finance,output/files\doc_00130_email_with_attachment.txt,1099.0,output\files\doc_00130_email_with_attachment.docx,output\files\doc_00130_email_with_attachment.pdf,output\files\doc_00130_email_with_attachment.eml,output\files\doc_00130_email_with_attachment_attachment.xlsx,2025-11-03T11:28:07.350632Z
131,doc_00131_chat.txt,chat,2608,SIT_IP_TC,FP,16,Medium,IP,output/files\doc_00131_chat.txt,2620.0,output\files\doc_00131_chat.docx,output\files\doc_00131_chat.pdf,,,2025-11-03T11:28:07.412177Z
132,doc_00132_email.txt,email,809,SIT_MA_TC;SIT_SOFTWARE_DEV_TC;SIT_PROJECT_DOCS_TC;SIT_BANK_STATEMENT_TC,TP;TP;FP;TP,20;1;3;4,High;Low;Medium;Medium,Finance;Legal;Project;Software;IP,output/files\doc_00132_email.txt,819.0,output\files\doc_00132_email.docx,output\files\doc_00132_email.pdf,output\files\doc_00132_email.eml,,2025-11-03T11:28:07.460225Z
133,doc_00133_pdf.txt,pdf,561,SIT_LOAN_AGREEMENTS_TC,FP,4,Medium,HR;Finance,output/files\doc_00133_pdf.txt,567.0,output\files\doc_00133_pdf.docx,output\files\doc_00133_pdf.pdf,,,2025-11-03T11:28:07.503405Z
134,doc_00134_chat.txt,chat,879,SIT_WIRE_TRANSFER_TC;SIT_SOW_TC;SIT_CCN,TP;TP;FP,1;8;9,Low;High;Medium,Finance;Project,output/files\doc_00134_chat.txt,892.0,output\files\doc_00134_chat.docx,output\files\doc_00134_chat.pdf,,,2025-11-03T11:28:07.551202Z
135,doc_00135_email_with_attachment.txt,email_with_attachment,1485,SIT_SSN;SIT_ITIN;SIT_PASSPORT_US_UK,TP;TP;TP,1;1;20,Low;Low;High,Tax;HR;Travel,output/files\doc_00135_email_with_attachment.txt,1492.0,output\files\doc_00135_email_with_attachment.docx,output\files\doc_00135_email_with_attachment.pdf,output\files\doc_00135_email_with_attachment.eml,output\files\doc_00135_email_with_attachment_attachment.xlsx,2025-11-03T11:28:07.653968Z
136,doc_00136_chat.txt,chat,1111,SIT_BANK_US;SIT_DRIVER_US;SIT_ABA;SIT_DEA;SIT_EU_DEBIT;SIT_ICD10,FP;TP;TP;TP;TP;FP,1;18;1;19;1;1,Low;High;Low;High;Low;Low,HR;Finance;Healthcare,output/files\doc_00136_chat.txt,1115.0,output\files\doc_00136_chat.docx,output\files\doc_00136_chat.pdf,,,2025-11-03T11:28:07.703646Z
137,doc_00137_pdf.txt,pdf,770,SIT_ICD9,TP,1,Low,Healthcare,output/files\doc_00137_pdf.txt,803.0,output\files\doc_00137_pdf.docx,output\files\doc_00137_pdf.pdf,,,2025-11-03T11:28:07.750176Z
138,doc_00138_document.txt,document,847,SIT_SWIFT;SIT_CAN_SIN;SIT_CAN_BANK;SIT_AUS_TFN;SIT_CAN_PHIN,TP;FP;TP;TP;TP,1;4;5;20;17,Low;Medium;Medium;High;High,Tax;HR;Finance;Healthcare,output/files\doc_00138_document.txt,850.0,output\files\doc_00138_document.docx,output\files\doc_00138_document.pdf,,,2025-11-03T11:28:07.796065Z
139,doc_00139_email_with_attachment.txt,email_with_attachment,517,SIT_CAN_DRIVER;SIT_CAN_HEALTH;SIT_AUS_DRIVER;SIT_AUS_PASSPORT;SIT_AUS_BANK;SIT_AZURE_SAS;SIT_CAN_PASSPORT;SIT_AUS_MEDACC,TP;TP;FP;TP;TP;TP;FP;FP,5;1;10;5;16;15;5;8,Medium;Low;Medium;Medium;High;High;Medium;Medium,Finance;HR;Travel;Healthcare;IP,output/files\doc_00139_email_with_attachment.txt,525.0,output\files\doc_00139_email_with_attachment.docx,output\files\doc_00139_email_with_attachment.pdf,output\files\doc_00139_email_with_attachment.eml,output\files\doc_00139_email_with_attachment_attachment.xlsx,2025-11-03T11:28:07.889708Z
140,doc_00140_document.txt,document,1490,SIT_IBAN;SIT_BR_CPF,FP;FP,5;5,Medium;Medium,Tax;HR;Finance,output/files\doc_00140_document.txt,1491.0,output\files\doc_00140_document.docx,output\files\doc_00140_document.pdf,,,2025-11-03T11:28:07.941385Z
141,doc_00141_email_with_attachment.txt,email_with_attachment,1197,SIT_BR_RG;SIT_UK_NINO,FP;FP,1;4,Low;Medium,Tax;HR,output/files\doc_00141_email_with_attachment.txt,1207.0,output\files\doc_00141_email_with_attachment.docx,output\files\doc_00141_email_with_attachment.pdf,output\files\doc_00141_email_with_attachment.eml,output\files\doc_00141_email_with_attachment_attachment.xlsx,2025-11-03T11:28:08.037433Z
142,doc_00142_chat.txt,chat,821,SIT_FR_INSEE,FP,1,Low,HR;Healthcare,output/files\doc_00142_chat.txt,828.0,output\files\doc_00142_chat.docx,output\files\doc_00142_chat.pdf,,,2025-11-03T11:28:08.084558Z
